,Year,MSRP,Drivetrain,Passenger Capacity,Passenger Doors,Body Style,Front Hip Room (in),Front Leg Room (in),Second Shoulder Room (in),Second Head Room (in),Front Shoulder Room (in),Front Head Room (in),Second Leg Room (in),Wheelbase (in),"Width, Max w/o mirrors (in)","Height, Overall (in)","Fuel Tank Capacity, Approx (gal)",EPA Fuel Economy Est - City (MPG),EPA Fuel Economy Est - Hwy (MPG),Fuel System,First Gear Ratio (:1),Fourth Gear Ratio (:1),Second Gear Ratio (:1),Reverse Ratio (:1),Fifth Gear Ratio (:1),Trans Type,Third Gear Ratio (:1),Steering Type,Turning Diameter - Curb to Curb,Front Wheel Material,Suspension Type - Front,Suspension Type - Rear,Air Bag-Frontal-Driver,Air Bag-Frontal-Passenger,Air Bag-Passenger Switch (On/Off),Air Bag-Side Body-Front,Air Bag-Side Body-Rear,Air Bag-Side Head-Front,Air Bag-Side Head-Rear,Brakes-ABS,Child Safety Rear Door Locks,Daytime Running Lights,Traction Control,Night Vision,Rollover Protection Bars,Fog Lamps,Parking Aid,Tire Pressure Monitor,Back-Up Camera,Stability Control,Basic Miles/km,Basic Years,Corrosion Miles/km,Corrosion Years,Drivetrain Miles/km,Drivetrain Years,Roadside Assistance Miles/km,Roadside Assistance Years,Maximum Alternator Capacity (amps),Gear,Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Engine Configuration,Engine Class,Displacement (L),Displacement (cc),Rear Tire Width,Front Tire Width,Rear Wheel Size,Front Wheel Size,Tire Rating,Tire Width Ratio,Wheel Size Ratio,Tire Ratio,Make
4629,2013,60775.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,13.0,18.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.83,Aluminum,Double-Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4630,2012,57775.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,14.0,20.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.8,Aluminum,Double-Wishbone,w/Coil Springs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4631,2012,60675.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,13.0,18.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.8,Aluminum,Double-Wishbone,w/Coil Springs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4632,2011,57630.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,14.0,20.0,SEFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.8,Aluminum,Independent,Independent,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4633,2011,60530.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,13.0,18.0,SEFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.8,Aluminum,Independent,Independent,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4634,2010,54950.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,14.0,20.0,SMPI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,40.83,Aluminum,Independent,Independent,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4635,2009,53120.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,119.0,78.8,78.3,28.0,14.0,20.0,SEFI,4.17,1.14,2.34,3.4,0.86,6,1.52,Pwr Rack & Pinion,40.83,Aluminum,Independent,Independent,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5000.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4636,2013,47280.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,23.0,Direct Injection,4.48,1.41,2.87,2.88,1.0,6,1.84,Electric Rack & Pinion,41.500,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,220,6.0,365.0,5700.0,350.0,5250.0,6.0,V,Turbocharged,3.5,213.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4637,2013,45285.0,Front Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,17.0,25.0,EFI,4.48,1.41,2.87,2.88,1.0,6,1.84,Electric Rack & Pinion,42.400,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,220,6.0,300.0,6500.0,275.0,4000.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4638,2012,46295.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,22.0,Direct Injection,4.48,1.41,2.87,2.28,1.0,6,1.84,Electric Rack & Pinion,41.5,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,355.0,5700.0,350.0,5250.0,6.0,V,Turbocharged,3.5,213.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4639,2012,44300.0,Front Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,17.0,24.0,EFI,4.48,1.41,2.87,2.28,1.0,6,1.84,Pwr Rack & Pinion,42.4,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,268.0,6250.0,267.0,4250.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4640,2011,49300.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,21.0,GDI,4.48,1.41,2.87,2.88,1.0,6,1.84,Electric Rack & Pinion,41.5,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,355.0,5700.0,350.0,5250.0,6.0,V,Turbocharged,3.5,213.0,255.0,255.0,20.0,20.0,NA,1.0,1.0,4.0,Lincoln
4641,2011,44300.0,Front Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,17.0,23.0,SEFI,4.48,1.41,2.87,2.88,1.0,6,1.84,Pwr Rack & Pinion,42.4,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,268.0,6250.0,267.0,4250.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4642,2011,46295.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,22.0,SEFI,4.48,1.41,2.87,2.88,1.0,6,1.84,Pwr Rack & Pinion,42.4,Aluminum,MacPherson Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,268.0,6250.0,267.0,4250.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4643,2010,49200.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,22.0,Direct Injection,4.48,1.41,2.87,2.28,1.0,6,1.84,Pwr rack & pinion,41.5,Aluminum,MacPherson Strut,Independent,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,355.0,5700.0,350.0,3500.0,6.0,V,Turbocharged,3.5,213.0,255.0,255.0,20.0,20.0,NA,1.0,1.0,4.0,Lincoln
4644,2010,44200.0,Front Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,17.0,23.0,SEFI,4.48,1.41,2.87,2.28,1.0,6,1.84,Pwr rack & pinion,42.4,Aluminum,MacPherson Strut,Independent,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,270.0,6250.0,271.0,5000.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4645,2010,46195.0,All Wheel Drive,7,4,4dr Car,55.7,41.3,58.1,39.0,58.6,40.1,41.8,117.9,76.0,67.4,18.6,16.0,22.0,SEFI,4.48,1.41,2.87,2.28,1.0,6,1.84,Pwr rack & pinion,42.4,Aluminum,MacPherson Strut,Independent,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,200,6.0,270.0,6250.0,271.0,5000.0,6.0,V,Gas,3.7,227.0,235.0,235.0,19.0,19.0,NA,1.0,1.0,5.0,Lincoln
4646,2013,60040.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,14.0,20.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.93,Aluminum,Double-Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4647,2013,62940.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,13.0,18.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.93,Aluminum,Double-Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4648,2012,59940.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.2,63.7,39.7,63.3,39.5,39.1,131.0,78.1,78.3,33.5,14.0,20.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.9,Aluminum,Double-Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4649,2012,62840.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.2,63.7,39.7,63.3,39.5,39.1,131.0,78.1,78.3,33.5,13.0,18.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.9,Aluminum,Double-Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4650,2011,59795.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,14.0,20.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.9,Aluminum,Double Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4651,2011,62695.0,Four Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,13.0,18.0,EFI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.9,Aluminum,Double Wishbone,Multi-Link,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4652,2010,57115.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,14.0,20.0,SMPI,4.17,1.14,2.34,3.4,0.87,6,1.54,Pwr Rack & Pinion,43.93,Aluminum,Independent,Independent,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4653,2009,56120.0,Rear Wheel Drive,7,4,Sport Utility,60.2,41.1,63.7,39.7,63.3,39.5,39.1,131.0,78.8,78.1,33.5,14.0,20.0,SEFI,4.17,1.14,2.34,3.4,0.86,6,1.52,Pwr Rack & Pinion,43.93,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,50000.0,4.0,150000.0,5.0,70000.0,6.0,70000.0,6.0,130,6.0,310.0,5100.0,365.0,3600.0,8.0,V,Gas/Ethanol,5.4,330.0,255.0,255.0,18.0,18.0,NA,1.0,1.0,7.0,Lincoln
4654,2016,23595.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,30.0,41.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4655,2016,25445.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,26.0,35.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,184.0,5700.0,185.0,3250.0,4.0,I,Regular,2.5,152.0,215.0,215.0,18.0,18.0,W,1.0,1.0,4.0,Mazda
4656,2016,20745.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,29.0,40.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4657,2016,18545.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.6,57.2,38.6,35.8,106.3,70.7,57.3,13.2,29.0,40.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Steel,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4658,2016,23245.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,29.0,40.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4659,2016,25495.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,27.0,37.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,184.0,5700.0,185.0,3250.0,4.0,I,Regular,2.5,152.0,215.0,215.0,18.0,18.0,W,1.0,1.0,4.0,Mazda
4660,2016,26495.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,27.0,37.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,184.0,5700.0,185.0,3250.0,4.0,I,Regular,2.5,152.0,215.0,215.0,18.0,18.0,W,1.0,1.0,4.0,Mazda
4661,2016,21795.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,30.0,40.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4662,2016,19595.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.6,57.2,38.6,35.8,106.3,70.7,57.3,13.2,30.0,40.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Steel,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4663,2016,24295.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,30.0,40.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4664,2016,24745.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,25.0,37.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,184.0,5700.0,185.0,3250.0,4.0,I,Regular,2.5,152.0,215.0,215.0,18.0,18.0,W,1.0,1.0,4.0,Mazda
4665,2016,20045.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,29.0,41.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4666,2016,17845.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.6,57.2,38.6,35.8,106.3,70.7,57.3,13.2,29.0,41.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Steel,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4667,2016,22545.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,29.0,41.0,Gasoline Direct Injection,3.36,1.03,1.95,3.38,0.84,6,1.3,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,155.0,6000.0,150.0,4000.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Mazda
4668,2016,24795.0,Front Wheel Drive,5,4,4dr Car,55.5,42.2,54.4,37.5,57.2,37.6,35.8,106.3,70.7,57.3,13.2,28.0,39.0,Gasoline Direct Injection,3.55,1.0,2.02,3.89,0.71,6,1.45,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,36000.0,3.0,150000.0,5.0,60000.0,5.0,36000.0,3.0,100,6.0,184.0,5700.0,185.0,3250.0,4.0,I,Regular,2.5,152.0,215.0,215.0,18.0,18.0,W,1.0,1.0,4.0,Mazda
